tshul khrims yongs su dag pa|<term> purity of ethical discipline (Skt: śīlaviśuddhi): First of the eight attributes of the second level. (Original glossary entry: https://84000.co/glossary/entity-40957.html)
tshul khrims yongs su dag pa|<person> Perfectly Pure Discipline: Foremost in terms of insight among the followers of the buddha Praśāntagātra. (Original glossary entry: https://84000.co/glossary/entity-24841.html)
tshul khrims|<person> Śīla (Skt: śīla): The king identified with Śīlāditya Dharmāditya I of the Maitraka dynasty. (Original glossary entry: https://84000.co/glossary/entity-11487.html)\n\nSynonym: {ngang tshul}
tshul khrims|<term> discipline, disciplined conduct, ethical conduct, ethical discipline, ethics, good conduct, moral conduct, moral discipline, morality, pure conduct (Skt: śīla): Morally virtuous or disciplined conduct and the abandonment of morally undisciplined conduct of body, speech, and mind. In a general sense, moral discipline is the cause for rebirth in higher, more favorable states, but it is also foundational to Buddhist practice as one of the three trainings (triśikṣā) and one of the six perfections of a bodhisattva. Often rendered as “ethics,” “discipline,” and “morality.” (Original glossary entry: https://84000.co/glossary/entity-1192.html)\n\nSynonyms: {khrims}, {tshul 'khrims}
tshul la mkhas pa|<person> Skillful Manner: A goddess present in the assembly of the Buddha Śākyamuni. (Original glossary entry: https://84000.co/glossary/entity-35701.html)
tshul mi 'chos pa|<person> Without Pretense: Attendant of the buddha Arhadyaśas. (Original glossary entry: https://84000.co/glossary/entity-27271.html)
tshul shing|<term> ordination stick, tally stick (Skt: śalākā): \n1) A stick (made of bamboo or another material) distributed to monks and used as a voting ballot or meal ticket. Also used by non-Buddhist orders as an identity certificate.\n2) A bamboo stick distributed to monks and used as a voting ballot or meal ticket. Also used by non-Buddhist orders as an identity certificate.\n3) A bamboo stick given to monks, listing their ordination name and used as a voting ballot, meal ticket, and/or means of identification. It was also used by non-Buddhist orders as a certificate of identity.\n4) A bamboo stick given to monks, listing their ordination name as a means of identification.\n\n(Original glossary entry: https://84000.co/glossary/entity-4166.html)
tshul thams cad kyis bden pa'i khyad par gyi sgra sgrogs pa|<person> Proclaiming the Truth in All Possible Ways: Foremost in terms of insight among the followers of the buddha Jñānaprāpta. (Original glossary entry: https://84000.co/glossary/entity-25098.html)
tshwa rgo byin|<person> Salty Gift: Attendant of the buddha Gaṇimuktirāja. (Original glossary entry: https://84000.co/glossary/entity-25538.html)
tsi li ka|<place> Cilika (Skt: cilika): A forest on Forest Garlands. (Original glossary entry: https://84000.co/glossary/entity-29939.html)
tsi mi sha'i phug na rgyu ba|<term> roaming the cimiśa cave: A class of vidyādharas. (Original glossary entry: https://84000.co/glossary/entity-29632.html)
tsi ra ta|<person> Kirāta (Skt: kirāta): The name of an indigenous community attested in Sanskrit literature going back into the Vedic period. (Original glossary entry: https://84000.co/glossary/entity-45751.html)
tso ka la|<place> Tsokala (Skt: tsokala): A land in the south of Jambudvīpa. (Original glossary entry: https://84000.co/glossary/entity-30847.html)
tsog pu ba|<term> upright dweller (Skt: naiṣadyika): A monk who never lies down to sleep. (Original glossary entry: https://84000.co/glossary/entity-42062.html)
tsog pu'i spong ba|<term> practice of squatting (Skt: utkuṭukaprahāṇa): A form of asceticism practiced especially by Ājīvikas. (Original glossary entry: https://84000.co/glossary/entity-4156.html)
tson twa|<place> Tsontva (Skt: tsontva): A land in the south of Jambudvīpa. (Original glossary entry: https://84000.co/glossary/entity-30845.html)
tsong kha pa blo bzang grags pa|<person> Tsongkhapa Losang Drakpa: \n1) Tsongkhapa Losang Drakpa (1357–1419ce) was the founder of the Gelug school of Tibetan Buddhism, a polymathic scholar, and a prolific author.\n2) The founder of the Gelukpa school of Tibetan Buddhism.\n\n(Original glossary entry: https://84000.co/glossary/entity-36582.html)\n\nSynonym: {tsong kha pa}
tsong kha pa|<person> Tsong Khapa, Tsongkhapa: \n1) 1357–1419. The founder of the Gelug tradition.\n2) (1357-1419). One of the greatest of all Tibetan Lamas, his saintliness was evidenced in his altruistic deeds that caused a renaissance in Tibet, his enlightenment in the extraordinary subtlety and profundity of his thought, and his scholarship in the breadth and clarity of his voluminous writings.\n3) Tsongkhapa Losang Drakpa (tsong kha pa blo bzang grags pa, 1357–1419) was an important Buddhist master and the founder of the Geluk (dge lugs) school.\n\n(Original glossary entry: https://84000.co/glossary/entity-36582.html)\n\nSynonym: {tsong kha pa blo bzang grags pa}
tsu lun+da 'bab pa|<place> Culundha Stream (Skt: culundha): A river on Saṅkāśa. (Original glossary entry: https://84000.co/glossary/entity-30011.html)
tsu te kwang|<person> Instantaneous Light: A god who is the king of lightning in the western direction. (Original glossary entry: https://84000.co/glossary/entity-44046.html)
tsun tsum+pa tI|<place> Cuñcumātī (Skt: cuñcumātī): A river in Godānīya. (Original glossary entry: https://84000.co/glossary/entity-30012.html)
tu ra|<person> Turā (Skt: turā): An epithet (lit. “Swift One”) of the deity Tārā. (Original glossary entry: https://84000.co/glossary/entity-10400.html)
tu ru ska|<person> Turuṣka (Skt: turuṣka): Althoughturuṣkameans Turk, here it refers to the Kushana emperor Kanishka. (Original glossary entry: https://84000.co/glossary/entity-12423.html)
tuN+DA|<person> Tuṇḍā (Skt: tuṇḍā): One of the goddesses associated with Amoghapāśa. (Original glossary entry: https://84000.co/glossary/entity-33999.html)
tum bu ru|<person> Tumburu (Skt: tumburu): \n1) A gandharva.\n2) Any of the four brothers of Jayā, Vijayā, Ajitā, and Aparājitā.\n3) A certain gandharva king, father of Princess Suprabhā.\n\n(Original glossary entry: https://84000.co/glossary/entity-34548.html)\n\nSynonyms: {du mu ru}, {dum bu ru}, {g.yer ma}
tun hong|<place> Dunhuang: Site of the Magao Caves in Gansu Province, China. (Original glossary entry: https://84000.co/glossary/entity-41645.html)
tut+tA ra|<person> Tuttārā (Skt: tuttārā): An epithet (lit. “Savior”) of the deity Tārā. (Original glossary entry: https://84000.co/glossary/entity-10401.html)
u T+yana|<place> Uḍḍiyānaka (Skt: uḍḍiyānaka): A geographical location in this sūtra. (Original glossary entry: https://84000.co/glossary/entity-45866.html)
u be|<person> Ube: Mother of the buddha Śrīgarbha. (Original glossary entry: https://84000.co/glossary/entity-26741.html)
u dum bA ra'i me tog|<person> Udumbarapuṣpa (Skt: udumbarapuṣpa): One of the hundred names prophesied by the Buddha Ratnagarbha for 2, 500 buddhas, presumably the name of twenty-five of those buddhas. (Original glossary entry: https://84000.co/glossary/entity-42867.html)
u dum bA ra'i me tog|<term> fig-tree flowers (Skt: udumbarakusuma): A simile for rarity, as fig trees do not have discernible blossoms. In Tibet the udumbara (Ficus glomerata), being unknown, became portrayed as a gigantic lotuslike flower. The Chinese adds the adjective “rare” and, like the Tibetan, simply transliterates udumbara. (Original glossary entry: https://84000.co/glossary/entity-3504.html)
u dum bA ra|<place> Udumbara (Skt: udumbara): An ancient city in Magadha. (Original glossary entry: https://84000.co/glossary/entity-12869.html)\n\nSynonym: {u dum+bA ra}
u dum bA ra|<term> fig tree flower (Skt: udumbara): The mythological flower of the fig tree, said to appear on rare occasions, such as the birth of a buddha. The actual fig tree flower is contained within the fruit. (Original glossary entry: https://84000.co/glossary/entity-43757.html)\n\nSynonyms: {shing u dum ba ra}, {u dum ba ra}, {u dum bAra}
u dum bA ra|<term> cluster fig, fig flower, fig tree flower, udumbara (Skt: udumbara): \n1) Ficus glomerata.\n2) The mythological flower of the fig tree said to appear on rare occasions, such as the birth of a buddha. The actual fig tree flower is contained within the fruit. The flower also came to be portrayed as a kind of lotus.\n3) A kind of flower that blooms so infrequently that it became a metaphor for rarity.\n4) The mythological flower of the fig tree, said to appear on rare occasions, such as the birth of a buddha. The actual fig tree flower is contained within the fruit.\n\n(Original glossary entry: https://84000.co/glossary/entity-43757.html)\n\nSynonyms: {shing u dum ba ra}, {u dum ba ra}, {u dum bAra}
u dum bAra|<term> udumbara flower (Skt: uḍumbara): In Buddhist texts, the udumbara flower is a symbol for extremely rare occurrences, since it is said to bloom once every three thousand years. It is often identified as the cluster fig (Ficus glomerata). (Original glossary entry: https://84000.co/glossary/entity-43757.html)\n\nSynonyms: {shing u dum ba ra}, {u dum bA ra}, {u dum ba ra}, {u dum bA ra}
u dum ba ra|<term> uḍumbara (Skt: uḍumbara): \n1) The mythological flower of the fig tree said to appear on rare occasions, such as the birth of a buddha. The actual fig tree flower is contained within the fruit. The flower also came to be portrayed as a kind of lotus.\n2) In Buddhist texts, the uḍumbara flower is a symbol for extremely rare occurrences, since it is said to bloom once every three thousand years.\n3) A flower that is said to bloom only once every eon.\n4) Ficus glomerata; cluster fig.\n\n(Original glossary entry: https://84000.co/glossary/entity-43757.html)\n\nSynonyms: {shing u dum ba ra}, {u dum bA ra}, {u dum bA ra}, {u dum bAra}
u dum pA ra'i phug|<place> Cluster Fig Caves: Caves on the northern border of the Middle Country earlier in the current eon, during the time of the Buddha Krakucchanda. (Original glossary entry: https://84000.co/glossary/entity-34427.html)
u dum+bA ra|<place> Udumbara (Skt: udumbara): A geographical location in this sūtra. (Original glossary entry: https://84000.co/glossary/entity-12869.html)\n\nSynonym: {u dum bA ra}
u khu li|<person> Utkhalī (Skt: utkhalī): One of the four goddesses who attended and kept guard over Prince Siddhārtha while he was in the womb of his mother. (Original glossary entry: https://84000.co/glossary/entity-5566.html)
u la ma bu|<person> Lāmbura (Skt: lāmbura): One of the nāga kings. (Original glossary entry: https://84000.co/glossary/entity-34075.html)\n\nSynonym: {'phyang ba}
u ma yi bdag po|<person> Umā's husband (Skt: umāpati): Śiva. (Original glossary entry: https://84000.co/glossary/entity-42451.html)\n\nSynonyms: {dka' thub zlog pa'i bdag po}, {dka' zlog gi bdag po}
u ma'i dbang phyug|<person> Umeśvara (Skt: umeśvara): The name that Avalokiteśvara prophecies the goddess Umādevī will have on attainment of Buddhahood. (Original glossary entry: https://84000.co/glossary/entity-8141.html)
u ma|<person> Umā (Skt: umā): \n1) One of the wives of Śiva; she is also a Buddhist goddess.\n2) One of the wives of Śiva; in the Bhūtaḍāmara maṇḍala she is one of the eight goddesses of offerings.\n3) A goddess.\n\n(Original glossary entry: https://84000.co/glossary/entity-33868.html)\n\nSynonyms: {dka' zlog}, {dka' zlog ma}, {lha mo u ma}
u pA li|<person> Upāli (Skt: upāli): One of the foremost disciples of the Buddha, known for his knowledge of monastic discipline (Skt. vinaya). (Original glossary entry: https://84000.co/glossary/entity-42019.html)\n\nSynonyms: {nye ba 'khor}, {nye bar 'khor}, {nye 'khor}, {u pa li}
u pa da ra da ra|<person> Upadardara (Skt: upadardara): A nāga king present in the assembly of the Buddha Śākyamuni. (Original glossary entry: https://84000.co/glossary/entity-35988.html)
u pa li|<person> Upāli (Skt: upāli): One of the main disciples of the Buddha. (Original glossary entry: https://84000.co/glossary/entity-42019.html)\n\nSynonyms: {nye ba 'khor}, {nye bar 'khor}, {nye 'khor}, {u pA li}
u ra ga sa ra|<term> uragasāra (Skt: uragasāra): A kind of sandalwood. (Original glossary entry: https://84000.co/glossary/entity-4609.html)\n\nSynonyms: {sbrul gyi snying po}, {tsan dan sbrul gyi snying po}, {tsan+dana sbrul gyi snying po}
u rgyan bkra shis|<person> Orgyen Tashi: The eighth Degé king, Orgyen Tashi (mid- to late seventeenth century) was the head of the house of Degé in its thirty-eighth generation. (Original glossary entry: https://84000.co/glossary/entity-44803.html)
u rgyan|<place> Uḍḍiyāna (Skt: oḍḍiyāna, uḍḍiyāna): One of the four pīṭhas. (Original glossary entry: https://84000.co/glossary/entity-8905.html)\n\nSynonyms: {a Di Na}, {o D+yAna}, {uD+yana}, {uryana}
u rgyan|<person> Orgyen: Nephew of Gar Dampa Chödingpa, Orgyen or Orgyenpa was one of the main heads of his uncle's monasteries Phulung Rinchen Ling and Choding, under whom they greatly flourished. (Original glossary entry: https://84000.co/glossary/entity-44772.html)\n\nSynonym: {o rgyan}
u shi ra'i ri|<place> Mount Uśīra (Skt: uśīragiri): A mountain in the northern region. (Original glossary entry: https://84000.co/glossary/entity-16779.html)\n\nSynonym: {u shi'i ri}
u shi ra|<term> khaskhas grass, vetiver (Skt: uśīra): \n1) Vetiveris zizanioides.\n2) Andropogon muricatus, Andropogon zizanioides. A type of grass.\n\n(Original glossary entry: https://84000.co/glossary/entity-43760.html)\n\nSynonyms: {on sha la}, {pu shel tse}, {rtswa u shi ra}, {u shi sha}
u shi sha|<term> vetiver grass (Skt: uśīra): Vetiveria zizanioidesaccording to the Pandanus Database of Plants. The Tibetan renderingu shi shais almost certain a corruption foruśīka. (Original glossary entry: https://84000.co/glossary/entity-43760.html)\n\nSynonyms: {on sha la}, {pu shel tse}, {rtswa u shi ra}, {u shi ra}
u shi'i ri|<place> Mount Uśīra (Skt: uśīragiri): A mountain at the northern tip of the Middle Country, located in modern-day Punjab. (Original glossary entry: https://84000.co/glossary/entity-16779.html)\n\nSynonym: {u shi ra'i ri}
u tra ka|<person> Utraka: The King of Rauraka. (Original glossary entry: https://84000.co/glossary/entity-41874.html)
u ts+tsha Ta|<term> uccaṭā (Skt: uccaṭā): This plant could not be identified. (Original glossary entry: https://84000.co/glossary/entity-2217.html)
uD+yana|<place> Uḍḍiyāna (Skt: oḍḍiyāna, uḍḍiyāna): One of the four pīṭhas. (Original glossary entry: https://84000.co/glossary/entity-8905.html)\n\nSynonyms: {a Di Na}, {o D+yAna}, {u rgyan}, {uryana}
uSh+NI Sha|<term> uṣṇīṣa (Skt: uṣṇīṣa): One of the thirty-two signs, or major marks, of a great being. In its simplest form it is a pointed shape of the head like a turban (the Sanskrit term, uṣṇīṣa, in fact means “turban”), or more elaborately a dome-shaped extension. The extension is described as having various extraordinary attributes such as emitting and absorbing rays of light or reaching an immense height. (Original glossary entry: https://84000.co/glossary/entity-42370.html)\n\nSynonyms: {dbu spyi gtsug}, {dbu'i gtsug tor}, {gtsug tor}, {spyi gtsug}
ud dza+ya dad ta|<person> Ujayadatta: A sage; former incarnation of the Buddha. (Original glossary entry: https://84000.co/glossary/entity-6654.html)
ud ka li|<person> Utkhalin (Skt: utkhalin): One of the sixteen gods guarding the seat of awakening. (Original glossary entry: https://84000.co/glossary/entity-5567.html)
ud pa la 'byung ba|<term> Utpalākara (Skt: utpalākara): The name of an eon. (Original glossary entry: https://84000.co/glossary/entity-29351.html)
ud pa la dmar po'i dpal|<person> Splendor of the Red Utpala: A buddha. (Original glossary entry: https://84000.co/glossary/entity-14015.html)
ud pa la dmar pos khebs pa|<place> Covered by Red Utpalas: A buddha realm. (Original glossary entry: https://84000.co/glossary/entity-14313.html)
ud pa la ltar gas pa|<place> Cracked Like Blue Lotus Flowers, Splitting Open Like a Blue Lotus Hell (Skt: utpala): \n1) Name of one of the eight cold hells. The extreme cold of this hell turns the skin of its inhabitants blue until they crack apart.\n2) One of the cold hells.\n\n(Original glossary entry: https://84000.co/glossary/entity-29084.html)\n\nSynonyms: {ud pal ltar gas pa}, {ut+pala ltar gas pa}
ud pa la mig|<person> Utpala Eye: A nāga king. (Original glossary entry: https://84000.co/glossary/entity-6666.html)
ud pa la phreng|<person> Utpala Garland: Mother of the buddha Padma. (Original glossary entry: https://84000.co/glossary/entity-26932.html)
ud pa la sbyin|<person> Utpala Gift: A merchant in Jambudvīpa, later to be reborn as Auspicious Time. (Original glossary entry: https://84000.co/glossary/entity-29801.html)
ud pa la skye|<place> Growing Utpalas: A river in Dwelling on Summits. (Original glossary entry: https://84000.co/glossary/entity-30283.html)
ud pa la yang dag rtog|<term> Utpalasaṃtīraṇa (Skt: utpalasaṃtīraṇa): The name of the eon in which the Buddha Ratnagarbha's eighty brothers will become buddhas in the realm named Baliṣṭhā. (Original glossary entry: https://84000.co/glossary/entity-42562.html)
ud pa la zla ba|<person> Utpalacandra (Skt: utpalacandra): A bodhisattva who praises the brahmin Samudrareṇu but is not mentioned elsewhere in the sūtra. (Original glossary entry: https://84000.co/glossary/entity-42868.html)
ud pa la'i dmar po'i dpal|<person> Splendor of Red Utpalas: A great bodhisattva. (Original glossary entry: https://84000.co/glossary/entity-14004.html)
ud pa la'i dpal|<person> Utpalaśrī (Skt: utpalaśrī): \n1) A great bodhisattva.\n2) A buddha.\n\n(Original glossary entry: https://84000.co/glossary/entity-14173.html)
ud pa la'i dri|<person> Utpala Fragrance: Son of the buddha Anihata. (Original glossary entry: https://84000.co/glossary/entity-26930.html)
ud pa la'i gdong|<person> Utpalavaktra (Skt: utpalavaktra): “With a Face Like a Water Lily,” the name of a legendary king. (Original glossary entry: https://84000.co/glossary/entity-33275.html)
ud pa la'i mdog|<place> Utpala Colors: A realm of the ever-infatuated gods. (Original glossary entry: https://84000.co/glossary/entity-30866.html)
ud pa la'i mig|<person> Utpala Eye: Mother of the buddha Vajra. (Original glossary entry: https://84000.co/glossary/entity-26928.html)
ud pa la'i mig|<person> Blue Lotus Eyes (Skt: utpalanetra): Name of a former incarnation of the Buddha while he was a practicing bodhisattva. (Original glossary entry: https://84000.co/glossary/entity-32845.html)\n\nSynonym: {ud pal mig}
ud pa la'i spyan|<person> Utpalanetra (Skt: utpalanetra): A buddha. (Original glossary entry: https://84000.co/glossary/entity-29352.html)
ud pa las rab tu khebs pa|<place> Covered by Utpalas: A buddha realm. (Original glossary entry: https://84000.co/glossary/entity-14314.html)
ud pa la|<person> Utpalā (Skt: utpalā): A lady. (Original glossary entry: https://84000.co/glossary/entity-18920.html)
ud pa la|<person> Utpalaka (Skt: utpalaka): One of the eight great nāga kings. (Original glossary entry: https://84000.co/glossary/entity-35978.html)\n\nSynonym: {ud pal}
ud pa la|<term> blue lotus, Utpala, utpala flower (Skt: utpala): \n1) The name for a past eon, in which Śākyamuni was a śakra deity.\n2) Blue lotus, waterlily.\n\n(Original glossary entry: https://84000.co/glossary/entity-36706.html)\n\nSynonyms: {ud pal}, {ut pa la}, {ut+pa la}, {ut+pal a}, {ut+pala}
ud pal 'dab|<place> Utpala Petals: Birthplace of the buddha Kṛtārthadarśin. (Original glossary entry: https://84000.co/glossary/entity-28367.html)
ud pal brgyan|<place> Adorned with Utpalas: Birthplace of the buddha Ratnadeva. (Original glossary entry: https://84000.co/glossary/entity-27435.html)
ud pal dri|<person> Utpala Fragrance: Buddha in the presence of whom the buddha Saṃtoṣaṇa (642 according to the third enumeration) first gave rise to the mind of awakening. (Original glossary entry: https://84000.co/glossary/entity-26931.html)
ud pal ltar gas pa|<place> Blue Lotus Hell, Splitting Open Like a Blue Lotus Hell (Skt: utpala): Sixth of the eight cold hells of Buddhist cosmology. The extreme cold of this hell turns the skin of its inhabitants blue until they crack apart in five or six pieces. Also rendered here as “Blue Lotus Hell.” (Original glossary entry: https://84000.co/glossary/entity-29084.html)\n\nSynonyms: {ud pa la ltar gas pa}, {ut+pala ltar gas pa}
ud pal mig|<person> Utpalanetra (Skt: utpalanetra): One of the Buddha's former rebirths. (Original glossary entry: https://84000.co/glossary/entity-32845.html)\n\nSynonym: {ud pa la'i mig}
ud pal pad mig|<person> Utpala Eye: Mother of the buddha Hitaiṣin. (Original glossary entry: https://84000.co/glossary/entity-26929.html)
ud pal|<place> Utpala: Birthplace of the buddha Guṇaprabha. (Original glossary entry: https://84000.co/glossary/entity-28366.html)
ud pal|<person> Utpalaka (Skt: utpalaka): A nāga king present in the assembly of the Buddha Śākyamuni. (Original glossary entry: https://84000.co/glossary/entity-35978.html)\n\nSynonym: {ud pa la}
ud pal|<person> Utpala (Skt: utpala): The 941st buddha in the first list, 940th in the second list, and 931st in the third list. (Original glossary entry: https://84000.co/glossary/entity-26926.html)
ud pal|<term> blue lotus (Skt: utpala): Nymphaea caerulea. The “blue lotus” is actually a lily, so it is also known as the blue water lily. (Original glossary entry: https://84000.co/glossary/entity-36706.html)\n\nSynonyms: {ud pa la}, {ut pa la}, {ut+pa la}, {ut+pal a}, {ut+pala}
ud ta ra|<place> Uttara: A mountain to the north of Jambudvīpa. (Original glossary entry: https://84000.co/glossary/entity-30867.html)
ug chos|<term> trumpet flower: Incarvillea compacta maxim, an herb with pink trumpet-shaped flowers used in Tibetan medicine. (Original glossary entry: https://84000.co/glossary/entity-10596.html)
uryana|<place> Uḍḍiyāna (Skt: oḍḍiyāna, uḍḍiyāna): One of the four pīṭhas. (Original glossary entry: https://84000.co/glossary/entity-8905.html)\n\nSynonyms: {a Di Na}, {o D+yAna}, {u rgyan}, {uD+yana}
ut pa la rgyas pa bsung gi rgyal po|<person> King Whose Fragrance Is That of a Blossoming Utpala: A buddha. (Original glossary entry: https://84000.co/glossary/entity-7188.html)
ut pa la|<person> Utpalabhūti (Skt: utpalabhūti): A perfume-seller head merchant and the kalyāṇamitra of chapter 24. (Original glossary entry: https://84000.co/glossary/entity-31765.html)
ut pa la|<term> blue lotus, Utpala (Skt: utpala): \n1) Nymphaea caerulea. The “bluelotus” is actually a lily, so it is also known as the blue water lily.\n2) The name of a kalpa in the distant past.\n\n(Original glossary entry: https://84000.co/glossary/entity-36706.html)\n\nSynonyms: {ud pa la}, {ud pal}, {ut+pa la}, {ut+pal a}, {ut+pala}
ut+pa la'i 'dab ma|<person> Utpalaparṇā (Skt: utpalaparṇā): One of the female śrāvakas attending the delivery of the MMK. (Original glossary entry: https://84000.co/glossary/entity-12496.html)
ut+pa la'i kha dog ma|<person> Utpalavarṇā (Skt: utpalavarṇā): Arhat nun slain by Devadatta following his botched attempt to assassinate the Buddha. (Original glossary entry: https://84000.co/glossary/entity-7858.html)
ut+pa la'i myig|<person> Utpalanetra (Skt: utpalanetra): A bodhisattva present in Śrāvastī. (Original glossary entry: https://84000.co/glossary/entity-31627.html)
ut+pa la|<person> Utpalī (Skt: utpalī): It is not clear who this goddess is. (Original glossary entry: https://84000.co/glossary/entity-33822.html)
ut+pa la|<term> blue lotus (Skt: utpala): Nymphaea caerulea. The “bluelotus” is actually a lily, so it is also known as the blue water lily. (Original glossary entry: https://84000.co/glossary/entity-36706.html)\n\nSynonyms: {ud pa la}, {ud pal}, {ut pa la}, {ut+pal a}, {ut+pala}
ut+pal a|<term> utpala (Skt: utpala): A water lily, often confused with a type of lotus. (Original glossary entry: https://84000.co/glossary/entity-36706.html)\n\nSynonyms: {ud pa la}, {ud pal}, {ut pa la}, {ut+pa la}, {ut+pala}
ut+pala ltar gas pa|<place> Water Lily (Skt: utpala): One of the eight cold hells. (Original glossary entry: https://84000.co/glossary/entity-29084.html)\n\nSynonyms: {ud pa la ltar gas pa}, {ud pal ltar gas pa}
ut+pala|<term> blue lotus, utpala (Skt: utpala): \n1) Nymphaea caerulea(?)\n2) A type of blue flower often identified as a lotus or water lily.\n\n(Original glossary entry: https://84000.co/glossary/entity-36706.html)\n\nSynonyms: {ud pa la}, {ud pal}, {ut pa la}, {ut+pa la}, {ut+pal a}
vA ma na|<person> Vāmana (Skt: vāmana): A snake demon. (Original glossary entry: https://84000.co/glossary/entity-2346.html)
vA rA ha mu khi|<person> Śūkarāsyā (Skt: śūkarāsyā, varāhamukhā): One of the goddesses in the retinue of Heruka. (Original glossary entry: https://84000.co/glossary/entity-8813.html)\n\nSynonyms: {phag gi gdong}, {va rA ha mu khi}
va dhU|<term> vaṅga (Skt: vaṅga): Can be a name of several plants and substances. (Original glossary entry: https://84000.co/glossary/entity-2221.html)
va rA ha mu khi|<person> Śūkarāsyā (Skt: śūkarāsyā, varāhamukhā): One of the goddesses in the retinue of Heruka. (Original glossary entry: https://84000.co/glossary/entity-8813.html)\n\nSynonyms: {phag gi gdong}, {vA rA ha mu khi}
vai dUrya snying po|<place> Vaiḍūryagarbha (Skt: vaiḍūryagarbha): A world system. (Original glossary entry: https://84000.co/glossary/entity-29419.html)
vi na ya ka|<person> Vināyaka (Skt: vināyaka): Lit. “Remover.” Used as an epithet for the deity Gaṇeśa in his role as a remover of obstacles. (Original glossary entry: https://84000.co/glossary/entity-34064.html)\n\nSynonyms: {bi nA ya ka}, {log 'dren}, {rnam par 'dren pa}
wA rA Na sI|<place> Vārāṇasī (Skt: vārāṇasī): Also known as Benares, one of the oldest cities of northeast India on the banks of the Ganges, in modern-day Uttar Pradesh. It was once the capital of the ancient kingdom of Kāśi, and in the Buddha's time it had been absorbed into the kingdom of Kośala. It was an important religious center, as well as a major city, even during the time of the Buddha. The name may derive from being where the Varuna and Assi rivers flow into the Ganges. It was on the outskirts of Vārāṇasī that the Buddha first taught the Dharma, in the location known as Deer Park (Mṛgadāva). For numerous episodes set in Vārāṇasī, including its kings, see The Hundred Deeds, Toh 340. (Original glossary entry: https://84000.co/glossary/entity-43670.html)\n\nSynonyms: {bA rA Na sI}, {bA rA na sI}, {bA ra NA sI}, {bA ra NA si}, {ba ra na si}, {ba ra ni}, {'khor mo 'jig}, {khor mor 'jigs}
wa ltar sgra 'byin|<place> Howling Like a Jackal (Skt: jambukanināda): One of sixteen realms that surround the Hell of Ultimate Torment. (Original glossary entry: https://84000.co/glossary/entity-30329.html)\n\nSynonym: {wa skad 'byin}
wa skad 'byin|<place> Howling Like a Jackal (Skt: jambukanināda): One of sixteen realms that surround the Hell of Ultimate Torment. (Original glossary entry: https://84000.co/glossary/entity-30329.html)\n\nSynonym: {wa ltar sgra 'byin}
wa|<person> Jackal: Nickname of the child of wealthy householders in Śrāvasti, so called because of his penchant for eating excrement and drinking urine. After taking instruction from the philosophical extremist Pūraṇa Kāśyapa, who admired his ostenisible austerities, he heard the Dharma from the Buddha, went forth, and manifested arhatship. (Original glossary entry: https://84000.co/glossary/entity-7689.html)
yA ma|<person> Yāmā (Skt: yāmā): A great rākṣasī. (Original glossary entry: https://84000.co/glossary/entity-45736.html)
ya ba na|<term> Yavana (Skt: yavana): Indian term used in reference to Greeks, or foreign barbarians in general. (Original glossary entry: https://84000.co/glossary/entity-29660.html)
ya ba na|<person> Yavana (Skt: yavana): Appears in The Hundred Deeds as the name of a king and a people dwelling in the “barbaric outlying region” north of Jambudvīpa. A reference to the Greeks or Greco-Bactrians. (Original glossary entry: https://84000.co/glossary/entity-7888.html)
ya de ba|<person> Yadu (Skt: yādava): See. (Original glossary entry: https://84000.co/glossary/entity-12676.html)
ya mAn+ta ka|<person> Yamāntaka (Skt: yamāntaka): The wrathful aspect of Mañjuśrī. (Original glossary entry: https://84000.co/glossary/entity-2360.html)\n\nSynonyms: {gshin rje gshed}, {gshin rje mthar byed}, {gshin rje'i gshed}
ya ma tha|<person> Yārmatha (Skt: yārmatha): One of the thousand sons of King Araṇemin. (Original glossary entry: https://84000.co/glossary/entity-42917.html)\n\nSynonym: {yar ma tha}
ya ma|<person> Yama (Skt: yama): The god of the dead. (Original glossary entry: https://84000.co/glossary/entity-41622.html)\n\nSynonyms: {'chi bdag}, {chos kyi rgyal po gshin rje}, {gshin rje}, {gshin rje rgyal po}, {gshin rje'i rgyal po}
ya mtshan can|<term> heretic (Skt: pāṣaṇḍa): Also refers to an atheist, a false doctrine, the impious, a hypocrite, and an imposter. (Original glossary entry: https://84000.co/glossary/entity-10054.html)
ya mu nA|<place> Yamunā (Skt: yamunā): A river in Jambudvīpa, still called by the same name today. (Original glossary entry: https://84000.co/glossary/entity-36669.html)\n\nSynonyms: {gshin rje sel}, {ya mu na}
ya mu na|<person> Yamunā (Skt: yamunā): A river goddess. (Original glossary entry: https://84000.co/glossary/entity-33981.html)\n\nSynonym: {ya mu nA}
ya mu na|<place> Yamunā (Skt: yamunā): \n1) A river in Jambudvīpa , still called by the same name today.\n2) A river in north India.\n3) The river Yamunā.\n4) Sacred tributary river of the Ganges in Northern India.\n\n(Original glossary entry: https://84000.co/glossary/entity-36669.html)\n\nSynonyms: {gshin rje sel}, {ya mu nA}
ya rgyal 'phel|<person> Yagyal Phel: The fourth Degé king, Yagyal Phel (b. late fifteenth century; d. late sixteenth century) was the head of the house of Degé in its thirty-fourth generation. He had three sons, Künga Rinchen, who would become the fifth Degé king, Namkha, and Dorjé Lhundrup. For more on his life see his entry at The Treasury of Lives. (Original glossary entry: https://84000.co/glossary/entity-44790.html)
